track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_year,song_age,song_decade,edm_bpm_feel,edm_vibe
5iQYHpbIv6YABOjTWhs7Zj,Life Goes On (feat. Shawnee Taylor) - Life Goes On 2009,Erick Morillo,24,1O717gwSennWeHyo57N4MC,Avicii Presents Strictly Miami (DJ Edition; Unmixed),2009,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.666,0.953,6,-4.09,1,0.134,0.315,0.0637,0.0901,0.138,125.982,469693,2009,16,2000s,120.060846,0.09190800000000002
6sJnrJ60TRri1N9cADnFZy,Sunglasses At Night - Misha Klein Remix,Lissat,2,0Me38CIL5ni9QHFi4KjHM1,"One Night In Heaven, Vol. 20 (Mixed & Selected by Sergio Bennett & Coopdown)",2017-06-02,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.766,0.708,8,-7.345,1,0.0481,0.00269,0.334,0.139,0.724,121.997,381639,2017,8,2010s,86.373876,0.554584
7JlawqjLYtEVVN5SMtJHlU,Balance,Band&dos,6,2egIUqaG1ZlkO2a7Rcvp6b,Balance,2018-07-02,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.811,0.94,11,-6.856,0,0.0499,0.00131,0.92,0.0672,0.841,124.004,402581,2018,7,2010s,116.56376,0.6820510000000001
0x0tb8cZvOrJLeTr2GSH1T,Good Vibes,Alberto Dimeo,5,27uAoRvVd9YnvxMbMRAw9V,Oceanic Compilation Vol 1,2017-10-09,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.811,0.961,1,-4.712,1,0.0498,0.00112,0.842,0.0491,0.273,123.005,407928,2017,8,2010s,118.207805,0.22140300000000004
29Y1EuVknd2d5OjfWgZdHb,Bong,Deniz Koyu,39,36sKeb49f5glOTF4ySs9ly,Bong,2012,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.464,0.995,6,-3.705,1,0.163,0.0126,0.777,0.241,0.351,127.994,362930,2012,13,2010s,127.35403,0.162864
7uQWtaM6QwPLVTnw2xEXhw,Dark Beat - Original Murk Mix Radio Edit,Oscar G & Ralph Falcon,34,0EHWjVsGrwnwRFK8UPHoAk,Dark Beat Remixes,2002,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.926,0.77,1,-5.714,1,0.0573,0.00339,0.000103,0.12,0.484,127.844,224893,2002,23,2000s,98.43988,0.448184
4kJsFdyo6y8l1UR5mDMmjN,Devotion (feat. Shawnee Taylor) - Amine Edge & DANCE Remix,Erick Morillo,13,4U88uc2vgdzy6P92DqsOxo,Devotion (feat. Shawnee Taylor),2015,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.849,0.705,9,-6.209,1,0.0381,0.0642,0.0293,0.0792,0.646,122.002,347622,2015,10,2010s,86.01141,0.548454
4KtzrgVnGCIOW0S1Lo2mwD,Flawless - Radio Edit,The Ones,0,4M66YjASP1meDG3HJ121jB,Flawless,2001-01-01,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.721,0.935,7,-6.691,1,0.111,0.0102,0.748,0.212,0.878,125.068,190693,2001,24,2000s,116.93858,0.633038
6BitZqwsfaxVhoq3LE0vMt,The Music Sounds Better With You,Lush Life,0,2pZ8kJQnUmbqx5NoDbkup5,Anthems: Holiday,2014-06-01,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.728,0.418,5,-15.537,0,0.37,0.0333,0.676,0.555,0.338,123.748,226773,2014,11,2010s,51.726664,0.246064
4NqKcty3OxYF0S3VXFvbas,Universal Love - Nicola Veneziani Remix,Edward Maya,4,0oQVOFkyKKfsYj1fe7GNnX,Universal Love,2015-07-08,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.749,0.906,0,-3.043,1,0.0448,0.000687,0.432,0.737,0.422,126.028,314236,2015,10,2010s,114.181368,0.31607799999999997
6ON6ADVu2qwIvUh20sQFps,Runnerpark - Jeremy Olander Remix,Dosem,32,3o3g5eaGrYfufX9Su4fzee,City Cuts Remixes Pt. 2,2015-08-03,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.713,0.588,2,-9.04,1,0.0473,0.0337,0.875,0.0895,0.544,123.001,470554,2015,10,2010s,72.324588,0.387872
2yWyFT6bW1Rd9cjVvYi4v8,Superstylin',Groove Armada,61,1bS1J4OVGrpu6e2U2pHge6,Goodbye Country (Hello Nightclub),2001-07-11,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.743,0.798,9,-8.263,1,0.0557,0.00346,0.00131,0.259,0.928,128.968,360427,2001,24,2000s,102.91646399999999,0.689504
4ao36tgMZ2rYHF9w1i9H04,808pm At The Beach,Fred Falke,1,2pBCu44Y8jf3Pa0v2Z3DiB,Music For My Friends EP,2010-02-24,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.688,0.87,1,-9.543,1,0.066,0.093,0.831,0.373,0.357,125.987,390200,2010,15,2010s,109.60869,0.24561599999999997
275g02peaJ0xX3KtwFUjtW,When We Face Reality - Khen Bronzed Re-Edit,Sahar Z,14,2NQHc5GGk1sUf0Fi9YS7ZX,The Lost Remixes,2018-04-13,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.805,0.79,7,-13.135,1,0.085,0.000596,0.898,0.114,0.26,123.995,442136,2018,7,2010s,97.95605,0.2093
2ueKL2MWoyfg1FnBpHOfbH,You And I - Deadmau5 Remix,Medina,47,7zLXnrozg2n7TrsnwHFLKF,You And I,2009-10-09,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.944,0.56,2,-5.456,0,0.0869,0.0081,2.23e-05,0.0613,0.922,127.99,379800,2009,16,2000s,71.6744,0.870368
1jetVXpygCcFXFPKQX0tjA,Hoodlum,Traumer,31,327x7PmWVG44NRFHbfDvWZ,Knee Deep In Sound,2015-03-12,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.773,0.491,3,-12.333,1,0.0664,0.00178,0.902,0.0616,0.561,122.993,414812,2015,10,2010s,60.389562999999995,0.43365300000000007
6SJTWpNsVGMcMq7pUwnrvX,7 Eleven (2010 Re. Vision),David Tort,15,1AIunkS2bxXvPfXO22Mcgt,Nervous Nitelife: David Tort,2010-04-26,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.829,0.896,4,-5.965,0,0.0925,8.74e-05,0.0693,0.638,0.531,127.987,445173,2010,15,2010s,114.676352,0.440199
2zrb5bR877mDlviTWuZZxz,Lady 2012 - Jordi Tek Remix,Frank Cherryman,1,2tcDTjm4VRp7TD9tm2Aqfw,Lady 2012 (Remixes),2012-06-28,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.799,0.543,10,-6.038,0,0.0613,0.0013,0.237,0.869,0.621,128.017,470688,2012,13,2010s,69.513231,0.49617900000000004
6T1GMVEgOkhgVx036WUZyi,Get Up Baby (Original Mix),Tony C,0,4yg4XOYD7SEb7MG8JhCn8S,House Selection,2010-10-18,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.795,0.928,9,-10.973,0,0.0585,0.00138,0.939,0.0878,0.563,127.998,425625,2010,15,2010s,118.78214400000002,0.44758499999999996
22M8SqgMTYaDQWV0TeW6Ab,FIVEg,Dave Spoon,4,5zTbjAiz1D2zWzVtSHT8TB,FIVEg,2011-01-12,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.7,0.571,7,-12.128,1,0.0797,0.0262,0.958,0.11,0.122,127.99,431274,2011,14,2010s,73.08228999999999,0.08539999999999999
2Qd1iViAA4do31s4PzGtYM,Duel - Original Mix,Third Party,7,4rDXSGZcCJPhkA7oVCx8TU,No Xcuses - The Violet Edition (Unmixed Edits),2011-07-29,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.753,0.791,7,-5.798,1,0.121,0.000952,0.618,0.657,0.468,126.006,487699,2011,14,2010s,99.67074600000001,0.352404
6v5DKIzAVBVcxvb7BFGGcj,Take That,Adrian Hour,4,0q8tOKgShbE1q2xUwQnNCf,"Techno Tools, Vol. 6",2014-01-06,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.821,0.681,5,-9.287,1,0.258,0.00154,0.833,0.0809,0.062,125.997,371891,2014,11,2010s,85.80395700000001,0.050901999999999996
7d6c9PjkpsKnLOGPkeeBFU,What the F**k - Funkagenda Remix,Fatboy Slim,32,6L6QL2oG9BCvZcjPc1e3V3,Best of the Bootlegs,2010-09-13,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.538,0.675,7,-7.098,1,0.0952,0.00448,0.354,0.151,0.0989,126.02,398213,2010,15,2010s,85.0635,0.053208200000000004
2fTIXzs0M0rqWQpDwl6Hjc,This Is The Groove,Robbie Rivera,8,1TX7WZb4fSvGE0hkr63ETc,This Is The Groove,2018-04-06,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.632,0.96,10,-6.768,0,0.0484,0.067,0.846,0.0937,0.575,123.97,192097,2018,7,2010s,119.01119999999999,0.3634
44C8CdnMBb5ECdDIPYoTbI,The Solution - Original Mix,CamelPhat,35,5dbmnb8TESKhg3OnvIeedp,The Solution,2018-07-20,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.748,0.98,6,-6.966,0,0.0722,0.0139,0.137,0.0525,0.715,123.999,436791,2018,7,2010s,121.51902,0.53482
5NVzwvGcvbQglXLuO2rVVZ,The Travel (Alvaro Guerra & Kilian Dominguez Original Mix),Intensa Music,4,2MP7CjczF0Obi887n6ja0M,The Travel,2010-06-17,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.795,0.877,9,-5.394,0,0.0526,0.00165,0.919,0.0881,0.658,128.018,254999,2010,15,2010s,112.271786,0.5231100000000001
7eue8baVHpPWYisSEcxOv4,The Rub - Original Mix,Kurd Maverick,8,2eai41WyXUxm3M14nvb588,Miami Summer Pool Party,2013-09-15,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.815,0.767,8,-9.138,0,0.08,0.00931,0.843,0.0943,0.644,127.708,491867,2013,12,2010s,97.952036,0.52486
0Q9VZEgOsyuwBcv3MS4w2J,Chaos Theory - Original Mix,Mark Knight,22,01cpUHGqPXT6haJW0dgbv8,A Year In The Life,2016-01-22,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.716,0.98,6,-6.35,1,0.112,0.000447,0.887,0.686,0.0281,123.996,418065,2016,9,2010s,121.51607999999999,0.020119599999999998
7tMZIvAhnbNzVhzYLAy0QN,Touched - Original Club Mix,EDX,32,6AxtT4tduBhdAqEvHVFQa0,Touched,2012-11-04,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.694,0.942,10,-6.328,0,0.0727,0.0059,0.389,0.159,0.519,127.987,406992,2012,13,2010s,120.56375399999999,0.360186
6IiQkccLYo0RppB9Lv0qiH,Artikel - TR463,Adrian Hour,7,1LZAVSPxGsVTkc2MQOSaOS,Toolroom Radio EP463 - Presented by Mark Knight,2019-02-08,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.389,0.78,1,-8.01,1,0.0576,0.00541,0.675,0.385,0.615,123.019,335610,2019,6,2010s,95.95482000000001,0.239235
6VJ8OvHkzRNLP9x1YHBiSw,One Look - Axwell vs Dimitri Vegas & Like Mike Remix,David Tort,20,1Vv86uoM5nQziXD41PApJR,One Look,2011-03-20,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.726,0.699,9,-5.454,1,0.104,0.00398,0.655,0.666,0.441,126.961,362824,2011,14,2010s,88.74573899999999,0.320166
7m6W3WDAi4LqqdHCirBhAm,Jeopardized - Original Mix,Sabb,35,33OkFedeKGX23PM4qS4WAE,Jeopardized (Original Mix),2018-03-09,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.804,0.915,6,-8.548,1,0.0422,0.000117,0.916,0.0878,0.362,123.014,457138,2018,7,2010s,112.55781,0.29104800000000003
2aAlGJc0REgny9znAOaBsF,Don't Give Up,Chicane,44,4HA4lHmngXl9auznchWqlf,The Best Of Chicane 1996 - 2009,2008-10-06,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.644,0.72,10,-9.635,0,0.0419,0.00145,0.504,0.0839,0.53,132.017,210787,2008,17,2000s,95.05224,0.34132
2jpgqiEmobcvpljK63hthc,In My Soul,Robbie Rivera,18,3xwlQZYIF84dZ0wvUkNJYx,In My Soul,2018-06-29,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.571,0.986,11,-5.572,1,0.0516,0.000326,0.913,0.0659,0.267,122.994,156098,2018,7,2010s,121.27208399999999,0.152457
3vpO4Ew5QGUaLGLZE7kNNd,Cocoon - Erick Morillo & Harry Romero Remix,Erick Morillo,6,1CPHqFPAAtvwBKzjL2u8fA,Cocoon (Erick Morillo & Harry Romero Remix),2018-07-23,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.714,0.899,4,-7.083,0,0.0578,0.00642,0.825,0.11,0.489,124.009,205154,2018,7,2010s,111.484091,0.34914599999999996
49ZgQp6Ew3jADFvaMrDbHL,Jack Yo Body,Harry Romero,12,0xcMLd4C4C1AKmqo8TgHxO,Jack Yo Body,2018-08-13,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.649,0.985,4,-6.625,0,0.0479,0.0025,0.556,0.0245,0.694,122.999,204876,2018,7,2010s,121.15401499999999,0.450406
49rr7j8CCRq5ntOSTScupk,3AM - TR377,Eli Brown,33,15IcffEIE3gIHkpimAN8Xj,Toolroom Radio EP377 - Presented By Mark Knight,2017-06-16,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.66,0.947,0,-7.578,1,0.0707,0.0367,0.0316,0.419,0.783,122.993,201110,2017,8,2010s,116.47437099999999,0.51678
1TcNWttaet1eKCwl2p6Qae,Freedom,David Guetta,38,5rbJtzuXtpIP0Ykk7ewIit,7,2018-09-14,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.456,0.802,7,-7.173,1,0.0962,0.00266,0.37,0.122,0.0616,116.497,235160,2018,7,2010s,93.430594,0.028089600000000003
29Rdysued3nwLlQwmg9R46,Watch The Sunrise - Radio Edit,Axwell,39,1Md7ZeYEBe2lkEnxMxFpeZ,Watch The Sunrise,2005-05-23,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.651,0.942,6,-6.068,0,0.1,0.0338,0.0424,0.207,0.671,128.064,204480,2005,20,2000s,120.636288,0.436821
2bGQA7mDO7mSrBT16zRsHs,Shake That Thing,Leventina,29,3goIyWNjRZamhj2Ai06itZ,Shake That Thing,2018-10-19,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.835,0.996,5,-4.453,0,0.147,0.000853,0.438,0.337,0.466,124.999,205080,2018,7,2010s,124.499004,0.38911
4oS2Gik6Vo9csv7teQsPoG,The Cure & The Cause - Dennis Ferrer Remix,Fish Go Deep,49,5iBc6MUn7M8S8oCbOIJiT6,The Cure & The Cause (feat. Tracey K),2006,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.77,0.751,6,-7.239,0,0.0556,0.0126,0.741,0.072,0.966,125.986,378375,2006,19,2000s,94.615486,0.74382
7c77I2dDkI9CbpPemkBNzO,Khokana,Animal Picnic,31,5BWBAgvjATZn5YwAPmbeSG,Four To The Floor 12,2018-08-10,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.718,0.646,2,-9.071,1,0.0599,1.78e-05,0.816,0.0736,0.0923,121.987,508100,2018,7,2010s,78.803602,0.0662714
2yAVzRiEQooPEJ9SYx11L3,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Eiffel 65,73,54vbD17F1t5q3yHkj1cX37,Europop,2011-01-05,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000162,0.39,0.765,128.007,283748,2011,14,2010s,124.038783,0.62883
6vcCSOpoIysG2Q90s1gJbe,Beg - Hot Since 82 Future Mix,Yousef,19,4rLwfPsKT2dJZJVs0VxFCA,Defected Presents Noir In The House Album Sampler,2013-01-28,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.81,0.85,0,-7.456,1,0.0523,0.000656,0.905,0.0605,0.618,121.994,410730,2013,12,2010s,103.6949,0.50058
6GGvZbOQmlNTTEQCF7eNXD,Music Sounds Better With You,MoodBlast,33,57twwuVyDkBNIFGAeTYuSN,House Classics - Essential House Club Anthems,2016-10-14,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.839,0.658,11,-8.426,0,0.0629,0.00316,0.238,0.144,0.616,124.466,267007,2016,9,2010s,81.898628,0.516824
0F8GTZnlYDOJ8MFoWYfGNA,Giveme more - Original Mix,J. Nandez,1,0ZSZj6EwH1d3MOfuERUJyi,Give me more,2014-10-06,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.803,0.738,6,-10.136,0,0.0547,4.13e-05,0.911,0.0514,0.343,123.029,444878,2014,11,2010s,90.795402,0.27542900000000003
2rHDreGzB2CNwHSA75WRdA,The Weekend - Radio Edit,Michael Gray,0,5jVR3qTTnrxveauJRwe7Dz,Kontor Sports - My Personal Trainer,2010-05-14,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.69,0.818,4,-5.693,0,0.0671,0.00035,0.108,0.547,0.883,127.035,192173,2010,15,2010s,103.91462999999999,0.60927
2cfdaedLSXAvHRhM4xlU1A,Evil Ecstasy,Erick Morillo,16,1wcnBvOpL6JVn5ac9LXKhu,Evil Ecstasy,2017-10-09,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.709,0.838,0,-7.584,1,0.0383,0.00087,0.898,0.0682,0.565,124.009,220645,2017,8,2010s,103.91954199999999,0.40058499999999997
59NBXgEzsssLPR4vLRlr6T,Speed Up (Original),Funkerman,8,6TSTxCqi07gfNxGAWO4bt6,Speed Up,2008-05-09,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.812,0.65,5,-6.015,0,0.0408,0.000491,0.0474,0.0517,0.563,127.0,398453,2008,17,2000s,82.55,0.457156
2NC8pux3FB1tw3n3mv8GZI,How We Lookin' - Original Mix,Sonny Wharton,0,5ow3BjWFWbDNVwIBizLIwQ,How We Lookin' Ep,2015-09-11,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.678,0.972,7,-5.218,1,0.0662,0.0198,0.915,0.185,0.372,123.926,387188,2015,10,2010s,120.45607199999999,0.252216
5prhnDp2J8AYdZd53LFqpP,Seek Bromance (Avicii Vocal Edit),Tim Berg,0,1vOqOo6segextLMs0l6ZCJ,Ballermann Club Hits 2011,2011-03-11,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.511,0.79,1,-3.576,0,0.0408,0.0938,0.0,0.116,0.512,125.968,200973,2011,14,2010s,99.51472000000001,0.26163200000000003
1QzATPy7dwY70jh3WQgp9K,She Can't Stop This - Dub,Piet van Dongen,5,6yte1N1QzanzOHWccKsOGB,She Can't Stop This,2011-05-23,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.797,0.429,1,-11.14,1,0.106,0.00721,0.912,0.679,0.378,126.01,438135,2011,14,2010s,54.05829,0.30126600000000003
7oBVbNiiS1LLWyAKNwlxuj,Walking Away - Toscadisco Remix,The Egg,39,4xjMoLJVc4FUQ3bqQwmr2U,Forwards (Special Edition),2006-09-18,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.785,0.559,5,-8.619,0,0.0428,0.00501,0.879,0.0651,0.428,127.066,415973,2006,19,2000s,71.02989400000001,0.33598
1754ciUra3WO68lTphiTT5,Bring It Back,DJ Mes,13,4SYjlhyqAOysSIHPoxN0A8,Bring It Back,2018-08-09,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.802,0.958,10,-4.586,1,0.0588,0.000932,0.851,0.0589,0.366,123.014,394146,2018,7,2010s,117.84741199999999,0.293532
0pcFsOq2tH5K0NmbSINzet,Noise,Denis Horvat,51,2RqPo78ZB3Ln3i7TQPUcaC,Miracle Of The Rose EP,2019-03-22,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.556,0.703,10,-10.164,0,0.0841,0.00503,0.833,0.106,0.0394,122.982,441499,2019,6,2010s,86.456346,0.0219064
3DqiRg6o1Sow9aC4zi7Pl1,Take Me Higher 2017 - Club Mix,Mischa Daniels,27,1fyywYOgr7vBMFoGu11liw,Take Me Higher 2017,2017-01-30,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.527,0.924,0,-9.073,1,0.0341,0.00216,0.916,0.0345,0.544,125.996,209524,2017,8,2010s,116.420304,0.28668800000000005
5yENAHspYuILhevCbYhGQ5,Let's Get This Thing Started - Original Mix,Andy Mcgirr,0,6C3YqyzCHNUeWdWY5GwH2O,Ibiza House Underground 2014,2014-06-30,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.724,0.865,2,-8.454,1,0.0823,0.00774,0.842,0.356,0.442,123.952,410806,2014,11,2010s,107.21848,0.320008
6aLnbAu5SzXkeIIU0ABMRJ,Downpipe - Original Club Mix,Mark Knight,35,2ycuBJM7w1is7k3pe7eR7D,Downpipe,2009-09-29,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.718,0.83,0,-8.213,1,0.0578,0.00573,0.274,0.0835,0.222,127.966,490113,2009,16,2000s,106.21177999999999,0.15939599999999998
4YYuYs9rwHcjBDQrnUutjQ,Evolution - Original Mix,Mike Traxx,1,2ruh5SEpcgF3UwEahr5AWp,The Best of Ibiza Electro House 2011,2011-05-01,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.58,0.98,4,-5.101,0,0.296,0.00318,0.565,0.0713,0.224,122.048,334315,2011,14,2010s,119.60704,0.12991999999999998
07fqt6Bl6OLCJ8QiSmkNMC,Questionary,Marcel Woods,0,272V7RvTHp6yvsYvaI7C7Z,Big Room Beats,2011-10-27,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.824,0.882,4,-7.255,1,0.161,0.00767,0.901,0.077,0.2,130.004,456708,2011,14,2010s,114.663528,0.1648
0NakmIDFGJyS1iAXmlVDcJ,Morrysom,Piem,15,0pi1M5GJ9r7trHdeUtq0Ed,Morrysom EP,2019-07-19,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.697,0.85,2,-9.48,1,0.0906,0.0017,0.921,0.0399,0.406,123.997,435548,2019,6,2010s,105.39744999999999,0.282982
7rJQiXkPp3sqKV41oK08e1,Too Delirious,Oscar Barila,0,3qE8F06lAIHmKpkFvij88Q,"Organic Sessions, Vol. 2",2013-04-04,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.729,0.953,8,-8.603,1,0.0554,0.00334,0.89,0.0682,0.15,124.003,437419,2013,12,2010s,118.174859,0.10934999999999999
0LQp6qJmYxqjd7qkMQDnqC,Remember (Original Mix),The Underdog Project,52,5PEfnNTcj5wgd0iUnvKB8r,Remember,2004-09-13,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.798,0.885,7,-6.967,0,0.108,0.0713,0.0183,0.0728,0.528,137.982,258027,2004,21,2000s,122.11407,0.42134400000000005
4E3xcXqrCfywoL2GQ0aayE,Uplifted,Jozels,29,4bXw5B4YvjVMLmsBVM8XkF,Uplifted,2020-01-17,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.528,0.949,7,-6.908,0,0.0394,0.00573,0.148,0.135,0.0341,122.004,244918,2020,5,2020s,115.781796,0.0180048
3XIMC4cHU7Iu4BR5aBU0Oa,Honey - Joe Goddard Remix Edit,Robyn,29,5TYF4tXsQPZaHyr93cra9e,Honey (Joe Goddard Remix),2019-09-20,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.688,0.548,9,-11.446,1,0.0427,0.0646,0.705,0.128,0.313,121.973,273848,2019,6,2010s,66.841204,0.21534399999999998
6IMEaU2ZqaFP3DK4qr2Ial,See The End - Nora En Pure Remix,Above & Beyond,50,2mgEqi8P4RVtJao5erfkyJ,See The End (Nora En Pure Remix),2019-11-07,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.585,0.865,4,-5.477,0,0.0517,0.021,0.0,0.172,0.277,125.02,220800,2019,6,2010s,108.14229999999999,0.162045
7Ib1fj8HnRmi9WRBpDK6ie,The Way,Sultan + Shepard,43,3XARakl3JkVizUCWSFG0wY,Echoes Of Life: Night,2019-11-08,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.696,0.694,8,-10.275,1,0.0437,0.0619,0.879,0.14,0.185,119.989,215250,2019,6,2010s,83.27236599999999,0.12875999999999999
4TMSmt6090LcXzcxoEAZV6,Reflections (UOAK Remix),Jean Juan,30,3cTeRDdQcg2zTBLe9YC3CJ,Reflections (UOAK Remix),2020-01-17,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.599,0.692,4,-6.347,1,0.0329,0.245,0.000421,0.337,0.161,122.001,243934,2020,5,2020s,84.424692,0.096439
5RrhrF2WdWsFexwj7LXHvr,Take Me Higher,BLR,49,7L0E4Y6UGHBACLLxiBikR8,Take Me Higher,2019-12-20,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.753,0.876,7,-5.856,0,0.0717,0.476,0.00488,0.117,0.205,124.002,199355,2019,6,2010s,108.62575199999999,0.154365
12wyGF0d1ohSLtJ0wF5Sjy,All I Need,Dirty South,45,4bu03Df4Of4GGZJCDVeHyQ,All I Need,2019-11-15,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.608,0.875,11,-8.835,0,0.0381,0.0303,0.327,0.156,0.356,122.989,254146,2019,6,2010s,107.615375,0.21644799999999997
7ezZTiC8Ykmgugu52qxfOR,In My Mind - Extended Mix,UOAK,13,2NfyebRuRLF6sC6p5U0g7r,In My Mind,2019-12-30,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.703,0.78,9,-8.224,0,0.0323,0.00104,0.937,0.0589,0.899,123.02,263415,2019,6,2010s,95.9556,0.631997
6bxHq66ka9XINFSpEYCkde,Don't Let Me Go,Lane 8,49,6EdbqQvOCialJuOjEEUlsL,Brightest Lights,2020-01-10,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.353,0.473,4,-10.471,1,0.0319,0.0861,0.311,0.104,0.13,123.974,274839,2020,5,2020s,58.639702,0.04589
