track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_class,pop_energy_valence,dance_energy_combo,happy_tempo,smoothness
1AnoNTlYCt1ELWArtKsA4s,My Thoughts on You,The Band CAMINO,55,0hGduSCbpvvyCqSAT90UsI,My Thoughts on You,2017-05-12,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.541,0.695,2,-7.75,1,0.0456,0.0148,0.000114,0.137,0.318,115.122,211109,medium,0.22100999999999998,0.375995,36.608796,0.5329932000000001
5eXnC2B5RU5fAhfwvV2ABD,Oceans,Seafret,64,4m8XN9CKqve1ExYBnNu5kt,Tell Me It's Real (Deluxe),2016-01-29,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.372,0.462,9,-9.1,0,0.0317,0.267,9.91e-06,0.101,0.176,129.026,215440,medium,0.081312,0.17186400000000002,22.708576,0.272676
0elXIl26ZrovBULLTrEGK6,Habits of My Heart - EP Version,Jaymes Young,66,7c4oC2FhDzwu7XU7XRB4lZ,Habits Of My Heart EP,2014-09-28,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.392,0.498,9,-7.63,0,0.117,0.665,0.000118,0.34,0.59,72.048,210639,medium,0.29381999999999997,0.195216,42.50832,0.13132
1ksSib2GsrP1wqkpOPdHnY,Down,Brandyn Burnette,41,0z8izbo6B9JEQxqGrlexWA,Made of Dreams - EP,2015-11-13,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.632,0.494,7,-7.283,0,0.207,0.515,0.0,0.12,0.359,75.216,172852,medium,0.177346,0.312208,27.002543999999997,0.30652
71PKZrhUMowmuTCFPZ6aCY,Fangs,Night Riots,38,12TKPek1DiFYRS8m1Y5Utt,Love Gloom,2017-03-07,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.522,0.853,7,-3.727,1,0.0393,0.0062,3.21e-05,0.11,0.464,144.917,215462,medium,0.39579200000000003,0.445266,67.241488,0.5187636
12pdXFcruNcPUbZypKUDgz,Love Is Mystical,Cold War Kids,61,7ivgZAxvcUXk33Jk4Hi7On,LA DIVINE,2017-04-07,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.567,0.863,7,-5.158,0,0.037,0.00462,4.77e-05,0.207,0.722,106.03,214360,medium,0.6230859999999999,0.48932099999999995,76.55366,0.56438046
1lbWbnWiEbAya5FlCzfsrq,Good Morning,Grouplove,53,6OTry12C08dF4Snq4rcE6E,Big Mess,2017-08-17,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.562,0.832,2,-5.26,1,0.0499,0.000938,2.83e-06,0.063,0.685,104.042,219560,medium,0.56992,0.467584,71.26877,0.5614728440000001
4hAhyE1iL07EIUJnqw2bsV,Welcome To Your Life,Grouplove,55,6OTry12C08dF4Snq4rcE6E,Big Mess,2017-08-17,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.511,0.617,10,-5.883,1,0.0313,0.00223,0.0,0.201,0.404,90.951,227800,medium,0.24926800000000002,0.315287,36.744203999999996,0.50986047
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,77,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640,high,0.4511130000000001,0.6157410000000001,57.598242000000006,0.7085218
6ooluO7DiEhI1zmK94nRCM,Take Me Out,Franz Ferdinand,73,0mUEGMT2YlzCWGeWOJjBKD,Franz Ferdinand,2004,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,237027,high,0.333944,0.18792800000000004,51.64523,0.277882406
15BsrefgYpMgu1ZCIr8EJw,Painkiller,DREAMERS,56,2dtruUPZ49oSh468hKErtf,This Album Does Not Exist,2016-08-26,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.398,0.92,2,-3.267,0,0.0491,0.00311,0.000531,0.108,0.226,200.131,202627,medium,0.20792000000000002,0.36616000000000004,45.229606000000004,0.39676222000000005
2jz1bw1p0WQj0PDnVDP0uY,Feels Like Summer,Weezer,57,3EwfQtjvyRAXsPWAKO5FDP,Pacific Daydream,2017-10-27,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.53,0.867,11,-4.989,1,0.0504,0.02,0.000248,0.737,0.74,175.981,195893,medium,0.64158,0.45951000000000003,130.22594,0.5194
2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,75,2OBSz5Nlto0Q5CtYPzPY7c,Weezer (Green Album),2001-05-15,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,200307,high,0.53541,0.5297400000000001,75.765803,0.64929774
1Q3t9fWvHUXKsMmpD2XpUu,Cold Cold Cold,Cage The Elephant,68,0nW0w37lrQ87k7PLZvC4qJ,Tell Me I'm Pretty,2015-12-18,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.549,0.789,5,-6.071,1,0.0313,0.0178,6.68e-05,0.059,0.715,136.125,214387,high,0.564135,0.4331610000000001,97.329375,0.5392278
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,81,4xkM0BwLM9H2IUcbYzpcBI,I Love You.,2013-04-19,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,high,0.321186,0.49388400000000005,49.373094,0.581706
3YQ96qkxiEwTLwgu2Izcmq,Kamikaze,WALK THE MOON,59,4fe1YmssM6Ugs6UyA7OdGg,What If Nothing,2017-11-10,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.575,0.694,1,-5.675,1,0.0709,0.0158,0.0,0.108,0.442,77.539,196533,medium,0.30674799999999997,0.39904999999999996,34.272238,0.565915
2EWpa5XnAuSn0sIkSSIhYk,Wish I Knew You,The Revivalists,69,4d40uSufPdCDGGedQGCdGn,Men Amongst Mountains,2015-07-15,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.649,0.718,0,-6.593,0,0.0261,0.143,0.0713,0.124,0.718,101.034,274093,high,0.515524,0.465982,72.542412,0.556193
11zf7m4vw9Ze7cer9Nyhk1,Pleaser,Wallows,68,3XwLvPyeeyTjFKeBdtC978,Pleaser,2017-04-12,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893,187896,high,0.35189000000000004,0.454258,57.323805,0.434378
6L3VWDPDTQkQFkqvmpAUMU,Something To Believe In,Young the Giant,60,3PYk8e7eo2t5CA1Y3AvhaG,Home of the Strange,2016-08-12,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.623,0.886,1,-3.044,1,0.0404,0.0245,0.0,0.247,0.709,92.021,228467,medium,0.628174,0.551978,65.24288899999999,0.6077365
1scwknKtBQpreYy6MSoJqJ,Favorite Liar,The Wrecks,57,0vQRfUULb3EpObpn28YOkH,We Are The Wrecks,2017-02-10,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.64,0.722,9,-3.489,1,0.0351,0.0196,1.27e-05,0.128,0.317,119.916,242307,medium,0.228874,0.46208,38.013372,0.627456
5P1eorfAD2voGnX7ZbuvFz,Can't Stop Your Lovin',Poolside,63,4wk1q3SvmE08InkoJKodlW,Can't Stop Your Lovin',2019-07-24,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.705,0.782,1,-6.284,0,0.0377,0.672,0.00496,0.138,0.963,90.997,237533,medium,0.753066,0.55131,87.630111,0.23123999999999995
7ikrFGfSscvwV42tZKUl29,Everything's Gonna Be Alright,Mike Mains & The Branches,35,1VFFV94909zUfbj8EbZi0n,"Calm Down, Everything Is Fine",2014-02-18,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.683,0.813,5,-4.729,1,0.0357,0.0427,7.12e-06,0.0945,0.723,109.997,160987,medium,0.587799,0.555279,79.52783099999999,0.6538359
2zVacJzgXQXGE1I2CMGzOK,Endless Summer,Mike Mains & The Branches,32,17zvMLAdXrU0HXn38tsa6q,When We Were in Love,2019-04-05,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.688,0.502,7,-9.477,1,0.0299,0.479,0.000622,0.123,0.618,127.96,217845,low,0.310236,0.34537599999999996,79.07928,0.358448
1NWcUXTRigGwMubxPdAGl1,Live Forever,Mike Mains & The Branches,33,17zvMLAdXrU0HXn38tsa6q,When We Were in Love,2019-04-05,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.61,0.732,2,-9.529,1,0.0496,0.176,0.000131,0.124,0.807,153.97,205579,low,0.590724,0.44652,124.25379000000001,0.50264
3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J,73,6k3vC8nep1BfqAIJ81L6OL,An Awesome Wave,2012-09-18,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,227080,high,0.187616,0.404096,42.920306,0.556864
4G9addS7Yq5ihZBQLXG2Mj,I Don't Know My Name,Grace VanderWaal,63,4Sn8K9ra7LnrUFjcmQE2En,I Don't Know My Name,2016-11-18,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.548,0.221,0,-8.383,1,0.0401,0.775,0.0,0.109,0.457,140.649,148840,medium,0.100997,0.12110800000000001,64.276593,0.12329999999999999
3oxegYx25mBNgc7zRO7BOS,Cut to Black,Lemaitre,40,5BSLeSikCLW5KGRWuFbOpm,Relativity 3,2013-03-04,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.625,0.546,6,-8.432,1,0.0932,0.0493,0.0337,0.263,0.252,203.972,201827,medium,0.13759200000000002,0.34125000000000005,51.400944,0.5941875
2nPWO41XxMMke3TAdNprBh,Blue Shift,Lemaitre,0,2gEBQs3VemwJqD6hdIl1TI,The Friendly Sound EP,2010-12-20,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.716,0.674,8,-9.588,0,0.107,0.292,0.0566,0.116,0.529,118.044,243163,low,0.35654600000000003,0.482584,62.445276,0.5069279999999999
77c0xyUM14wHa0cEAR9BV0,Lisztomania,Phoenix,2,6x6YCFZh0r9V7HBs7Dm9QL,Lisztomania,2009-01-01,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.643,0.79,0,-6.403,1,0.0356,0.0336,0.00347,0.566,0.33,97.548,242147,low,0.26070000000000004,0.50797,32.19084,0.6213952
2THkQauDWMvJgXFGPY4iKB,Too Young,Phoenix,57,5MBUL8d9FAYCCMrogOFX68,United,2000-03-06,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.622,0.75,9,-6.367,0,0.0445,0.0625,0.000133,0.127,0.905,141.324,197973,medium,0.67875,0.4665,127.89822000000001,0.583125
4L0HMiE70JyFSfOsnoHGbj,C O O L - Radio Edit,Le Youth,51,1rOch2rJkCzdRUdGql31Hv,C O O L,2013-06-28,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.735,0.759,1,-6.914,0,0.0449,0.0242,0.185,0.0966,0.77,109.982,214347,medium,0.58443,0.5578649999999999,84.68614,0.717213
4zFgZQEatsyUhLhDtClcKl,Ghost - Oliver Nelson Remix,Ella Henderson,50,40Rs6HcEc6Juj0FBeMa86M,Ghost (Remixes),2014-06-06,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.793,0.825,7,-2.708,0,0.0547,0.195,8.53e-06,0.0889,0.674,111.964,304840,medium,0.55605,0.654225,75.463736,0.638365
1Tlk5UV5vbff34BPJHCaZy,The Mother We Share,CHVRCHES,3,3Vid4I2pEkZT6AGUZjAIiY,The Bones Of What You Believe (Special Edition),2013-01-01,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.463,0.717,1,-5.135,1,0.0329,0.034,4.71e-06,0.121,0.31,174.109,191294,low,0.22227,0.331971,53.97379,0.447258
0BJTbkmrB2Y4E9M8qVzbYZ,Feel It All Around,Washed Out,4,2dctdID2E6GikiwyXvvtQL,Life Of Leisure,2010-03-01,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.34,0.737,8,-4.681,1,0.0582,0.000105,0.762,0.0699,0.499,172.022,192080,low,0.367763,0.25058,85.838978,0.3399643
0240T0gP9w6xEgIciBrfVF,Talk Is Cheap,Nick Murphy / Chet Faker,61,2ytxqdwQ0Hn9JeQmcIWHuh,Built on Glass,2014-04-14,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.656,0.61,0,-7.894,0,0.171,0.416,0.000172,0.245,0.52,140.058,218067,medium,0.3172,0.40016,72.83015999999999,0.38310400000000006
4IrwwrvilWDSEP38LUEcVl,Release Your Problems,Nick Murphy / Chet Faker,44,2ytxqdwQ0Hn9JeQmcIWHuh,Built on Glass,2014-04-14,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.529,0.436,8,-10.66,0,0.0707,0.365,0.000666,0.0641,0.185,119.583,192724,medium,0.08066,0.23064400000000002,22.122854999999998,0.335915
3djK2yDqJArNAzHyhzSf8G,Gooey,Glass Animals,7,7jfkffCqKYEJmIgGOIJ9me,ZABA,2014-05-30,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.482,0.373,11,-13.427,0,0.0447,0.729,3.79e-05,0.0927,0.105,183.051,289307,low,0.039165,0.179786,19.220354999999998,0.13062200000000002
6G1xBCUqxa18lRgyCPmpW4,Embrace,Goldroom,2,3xXL8j0ioIEb5BavaibVv9,Embrace,2013-09-09,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.662,0.691,0,-7.275,1,0.0415,0.0722,6.32e-05,0.0666,0.292,107.972,274797,low,0.20177199999999998,0.457442,31.527823999999995,0.6142036
3bPfe5UbrBoVFOKZVYMe0y,Uma,Panama Wedding,0,0ksufBffBUgNagNo0aKtRM,Parallel Play EP,2014-01-01,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.766,0.576,1,-7.474,1,0.0322,0.137,0.000879,0.113,0.812,129.998,216360,low,0.467712,0.441216,105.558376,0.661058
3OqmsGnX4EdHq0nD04B2CR,Name & Number,Shift K3Y,30,46rG3fzFwKrriMtAAG8jF3,Name & Number,2015-04-10,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.777,0.853,0,-2.993,0,0.0453,0.0486,6.19e-06,0.0956,0.516,124.991,192533,low,0.440148,0.662781,64.495356,0.7392378000000001
7s1upm7yr7ZjrzXMwHawtG,Sexual Healing - Kygo Remix,Marvin Gaye,53,6j62lF3YXsygj6xTjAyRG5,Sexual Healing (Kygo Remix),2015-04-27,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.689,0.68,0,-7.196,0,0.0427,0.321,0.0211,0.0431,0.646,100.987,368317,medium,0.43928000000000006,0.46852,65.237602,0.467831
6fVujZrirjfU3GWji09nDT,Sea Of Voices - RAC Mix,Porter Robinson,0,1I35ePt1OLbAqBOOODnVAo,Sea Of Voices (RAC Mix),2014-01-01,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.606,0.658,2,-5.983,1,0.0302,0.195,0.827,0.118,0.566,127.999,367900,low,0.372428,0.398748,72.44743399999999,0.48782999999999993
23OvxppBAZq6xqLrQpyytj,2Shy,Shura,0,2iZR7W2uPrRcCswWHuuYFo,2Shy,2015-03-10,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.66,0.7,9,-7.832,1,0.0304,0.0612,0.0687,0.116,0.221,102.514,280205,low,0.1547,0.46199999999999997,22.655594,0.619608
0hiFoxxMg36FoPIdmiAyfX,Indecision,Shura,0,0viwXmhcq9VEtS4Hvx3THQ,Indecision,2014-01-01,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.747,0.833,4,-5.525,0,0.0505,0.804,0.448,0.117,0.936,109.97,214102,low,0.779688,0.622251,102.93192,0.14641199999999996
2NtGEBPfxhl9SmIzZ7QEAg,Cool Like Me,Fryars,0,7DclhPDrUqNr77DCB4pyJq,Cool Like Me,2014-07-21,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.649,0.835,9,-6.545,0,0.066,0.0116,0.00989,0.0865,0.298,121.019,218525,low,0.24882999999999997,0.541915,36.063662,0.6414716
223pTIXzqcuxzQyAtz5kyo,push pull,Purity Ring,0,4towtAU3ilQhDVA5Ink2KN,push pull,2014-12-04,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.386,0.708,5,-8.173,1,0.0489,0.00287,2.26e-05,0.245,0.0858,110.354,207810,low,0.0607464,0.273288,9.4683732,0.38489218
3tfsqKlijCyeRO5TZIQStC,Do It,Tuxedo,1,5xmVekYX4KLVIQ1W0P7P6I,Do It,2014-11-17,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.818,0.858,1,-4.219,0,0.0398,0.0642,0.256,0.256,0.753,119.605,258503,low,0.646074,0.7018439999999999,90.062565,0.7654844
6kbRL1WkHrKxHsBrV3ComC,Come Alive (feat. Toro y Moi),Chromeo,42,0U78mbujuFjpprS0G9QcTx,White Women,2014-05-07,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.843,0.757,5,-5.633,0,0.038,0.208,8.28e-05,0.0828,0.946,129.934,238479,medium,0.7161219999999999,0.638151,122.91756399999998,0.667656
1E1XcSAS6wCOWxcZNrrhns,All Cried Out (feat. Alex Newell) - Oliver Nelson Remix,Blonde,43,53dunLhacsNqh6K6lBqWaV,All Cried Out EP (feat. Alex Newell),2015-04-19,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.681,0.932,0,-2.368,0,0.0492,0.088,0.0138,0.09,0.628,116.026,326897,medium,0.585296,0.634692,72.864328,0.6210720000000001
3bfZPCm4UrEEmrayPyxtbU,Youth,Ben Khan,34,6NebCuedf30wTZqRTGprn2,1992 EP,2014-05-05,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.683,0.584,10,-8.551,0,0.085,0.282,0.00372,0.11,0.231,129.318,197447,medium,0.134904,0.398872,29.872458000000005,0.490394
3O9PMUpo4M21M41fMQsawW,At Your Touch,Joe Hertz,0,0uq8daBmQAnyBD2EnSzJou,Majestic Casual - Chapter I,2013-11-10,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.597,0.658,8,-11.346,0,0.115,0.0854,0.323,0.515,0.678,95.034,257405,low,0.4461240000000001,0.392826,64.433052,0.5460162
6HxK2OuQDs24vjNCRzE6pT,Body Suit,Banoffee,33,6FP8wEKnpokrU1LxCwMJfy,Do I Make You Nervous?,2015-10-02,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.591,0.33,0,-12.617,1,0.305,0.299,2.42e-06,0.0857,0.303,145.275,218217,low,0.09999,0.19503,44.018325,0.414291
2f3GPCYUaoOLoQHRXrlMaL,Hurt Me (2015),Låpsley,45,1bhVRP9XPOSdpSz7nvsE1r,Hurt Me,2015-08-20,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.681,0.615,8,-8.536,1,0.147,0.449,0.000115,0.0884,0.412,137.906,238952,medium,0.25338,0.41881500000000005,56.817272,0.375231
02kdNcUqZRgXwQiYr92gZW,On Fire,Carmada,37,6tLw6pHcjkI7YfjbBWblj6,Realise,2014-12-05,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.486,0.744,7,-6.082,0,0.356,0.0302,6.68e-05,0.0914,0.402,94.965,230507,medium,0.299088,0.36158399999999996,38.17593,0.4713228
0xRrshu5CURGo859MmCvWf,Walk Away,LANY,0,4JjVMXIedbfnbTENY1P5Ij,Hot Lights,2014-04-22,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.323,0.382,10,-9.649,1,0.0342,0.264,0.000418,0.103,0.268,85.306,231692,low,0.10237600000000001,0.12338600000000001,22.862008,0.237728
60DBiajOIPsJqoiVFY6hrE,Indiana,Tom Aspaul,22,2ZdWGRkuAtXyuUeN3PSnB7,Indiana,2013-10-14,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.545,0.787,8,-6.378,1,0.107,0.0246,0.069,0.0723,0.403,176.972,219267,low,0.317161,0.42891500000000005,71.31971600000001,0.5315930000000001
5mIrFiQO3VwnMK4GAyJOfr,Stone,JOY.,0,1ysNmx1dAvavHHhYE9CtnI,Stone,2014-10-28,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.606,0.481,6,-11.94,1,0.0592,0.0957,0.00282,0.0975,0.0936,124.88,230113,low,0.0450216,0.29148599999999997,11.688768,0.5480058
4ymQoZNLQpis51EmcgAoNc,Sober,Elli Ingram,26,7xdqkO0b4ZvBeqgEg7KFDq,Sober EP,2013-01-01,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.541,0.508,0,-8.266,1,0.0602,0.233,7.79e-06,0.334,0.248,143.712,211087,low,0.125984,0.274828,35.640575999999996,0.414947
0BLR0gzwIbPJlI5y2BUGYZ,Ghost - Lost Kings Remix,Halsey,1,0w2bap7LymZYfMzluwao9D,Room 93: The Remixes,2015-03-03,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.701,0.852,0,-4.908,1,0.0339,0.423,0.00474,0.202,0.433,104.988,189267,low,0.36891599999999997,0.5972519999999999,45.459804,0.4044769999999999
689izEMmyU0vp280Y0JLMl,Lost (Lenno Remix),Scavenger Hunt,30,0llgzDj4NBSZ4i5dYHJw6d,Scavenger Hunt - EP,2015-01-09,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.487,0.79,0,-4.299,1,0.0389,0.00329,0.000542,0.447,0.24,103.503,222384,low,0.1896,0.38473,24.840719999999997,0.48539777
5AiNxLZufMUfR6ADAxxqOe,Infinite High,Panama Wedding,0,1Mbn8ku38gDVbYw8QR7bRH,Infinite High,2015-01-01,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.609,0.883,11,-6.761,1,0.0532,0.0823,8.36e-06,0.196,0.865,167.871,190280,low,0.763795,0.537747,145.208415,0.5588793
38m5cUBHsFhD9xsjvRNOKc,Halfway To Heaven,Panama Wedding,0,0JtHVNy3ZaZVuAMXeGkPs5,Into Focus EP,2015-11-06,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.637,0.678,5,-7.051,1,0.041,0.16,0.0136,0.171,0.759,164.946,207227,low,0.514602,0.43188600000000005,125.194014,0.53508
4zvHX7fRYpva5QO4cV27yl,UGH!,The 1975,37,0OHexmf5g1ED2hlfpuURMZ,UGH!,2015-12-11,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.724,0.703,5,-4.049,0,0.171,0.228,0.0,0.0852,0.866,99.629,180026,medium,0.608798,0.508972,86.27871400000001,0.558928
7BI7qd9aSWhf60vZi6RGzQ,Not Going Home,Great Good Fine Ok,35,7alq5PYLMzwn7G0NHUIaCd,Body Diamond,2014-10-07,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.626,0.774,1,-5.534,1,0.031,0.00587,8.35e-05,0.118,0.484,100.018,214038,medium,0.374616,0.484524,48.408712,0.6223253799999999
6feLBW4q2iKBAgm5HgkCZV,You're the One for Me,Great Good Fine Ok,34,7alq5PYLMzwn7G0NHUIaCd,Body Diamond,2014-10-07,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.63,0.655,0,-6.708,0,0.0366,0.0381,0.00606,0.168,0.329,102.009,230937,medium,0.21549500000000002,0.41265,33.560961,0.605997
2SAhbZ5QqI5Tof5DeBjGyF,Hold On We're Going Home,ASTR,43,0eV5T8tGorjEDamtIHgJCK,Varsity EP,2014-01-21,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.496,0.54,7,-7.121,0,0.0324,0.0172,0.0367,0.13,0.164,131.337,190582,medium,0.08856000000000001,0.26784,21.539268,0.4874688
5smFCXEyT3yY3gHnBz02Ql,Looking For Sunshine - Original Mix,Yeah Boy,23,03SxbrEJitFWtvWUHG9PML,Wildfire,2015-07-31,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.394,0.301,0,-9.267,0,0.152,0.793,0.00106,0.0934,0.0576,81.205,202652,low,0.017337599999999998,0.118594,4.677408,0.08155799999999999
0bTgregq5i4cNxbmQMOUm4,Cool Blue,The Japanese House,0,2mzeA3DrPpqZ4Z2fB1Lo5L,Cool Blue,2015-09-15,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.383,0.569,0,-10.407,1,0.055,0.883,0.106,0.124,0.524,180.036,231364,low,0.298156,0.21792699999999998,94.338864,0.044811
6SRXLRtZ5844IPi0YszKtF,Runaway - Maths Time Joy Remix,Electric Youth,0,2E4Efedok433IVjXlBcIAo,Runaway (Maths Time Joy Remix),2014,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.629,0.486,6,-12.178,1,0.0426,0.0962,0.103,0.0842,0.274,150.005,260199,low,0.133164,0.305694,41.10137,0.5684902000000001
4o6daGeD7CbswTPUCqyzOJ,Blind Spot,Darkly,0,0N0YZMCMTE8sBTRwK4YlCF,Blind Spot,2015-10-23,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.57,0.581,11,-10.617,1,0.0462,0.0274,2.87e-05,0.115,0.365,119.93,268000,low,0.21206499999999998,0.33116999999999996,43.77445,0.5543819999999999
3vwmTGh2zgxxoJzvcvJfhm,Feels Like Home - Radio Edit,The Him,1,0C8XZS60DqcTTWAjtYEpjY,Feels Like Home (Radio Edit),2015-11-30,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.633,0.83,8,-3.754,1,0.153,0.0232,0.000372,0.0948,0.457,121.978,184918,low,0.37931,0.52539,55.743946,0.6183144
