track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_class,smooth_factor,groove,soul_vibe,chillness
4TAob1aRbfOiNqlE8qSISX,Late Night - ROM Remix,GoldLink,26,58Qn0fNPQBC2aYeP6XkQeb,"And After That, We Didn't Talk - The Remixes",2016-06-10,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.732,0.746,0,-6.435,1,0.146,0.675,1.86e-05,0.386,0.561,102.999,153066,low,0.296325,0.546072,0.142494,0.49410000000000004
1fSWxeRWN393cHwMmGMayj,Let Me Be (feat. Bo Saris),Bondax,0,0B9W6nSmsiwcRUHjvSvgGM,Bondax & Friends: The Mix Album,2014-11-21,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.719,0.591,1,-7.158,0,0.183,0.746,0.0,0.693,0.758,90.026,225533,low,0.180532,0.42492899999999995,0.310022,0.536374
7xsdtQsh9LsEbozDga5X8D,Weight in Gold - Louis Futon,Gallant,38,4XuogwKSpM5B6CDp3oLnlj,Weight in Gold (The Remixes),2016-04-29,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.363,0.703,5,-5.033,0,0.275,0.209,0.0,0.254,0.335,179.313,241803,medium,0.138985,0.255189,0.09949500000000001,0.07586699999999999
5HycJMEM8MyX4i0ErSeuC4,Good Love (feat. Jay Prince),Brasstracks,30,4dj2CRLWvdFgEzsVtc2qr6,Good Love,2016-08-19,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.605,0.774,6,-6.269,0,0.315,0.378,6.73e-06,0.0438,0.679,96.795,192002,low,0.12133799999999999,0.46827,0.153454,0.22869
2Uvy6SkNqxvnH1W68dymxG,Redbone,Childish Gambino,15,0jR6E4KQGrVLbnG6Fw3pe9,"""Awaken, My Love!""",2016-12-02,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.745,0.359,1,-10.429,1,0.112,0.192,0.00628,0.138,0.55,160.123,326933,low,0.08639999999999999,0.267455,0.35255000000000003,0.14304
4JJIj448WHVYw2kEYfIj94,Blood On Me,Sampha,1,43hQRnuVUstKeV2uc3DJXv,Blood On Me,2016-08-31,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.773,0.518,11,-8.188,1,0.145,0.117,0.0136,0.611,0.642,104.024,246952,low,0.041886,0.40041400000000005,0.309444,0.09044100000000001
12GnlylbGCoHldjYsMoz0C,All I See - Pomo Remix,Bondax,36,0kEPgrArOSYiAvB40qmnNG,All I See (Remixes),2014-10-17,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.71,0.735,10,-4.733,0,0.188,0.0134,0.00112,0.216,0.627,115.753,237253,medium,0.0049982,0.5218499999999999,0.166155,0.009514
5fqt5nfPEgbOuIajbZmkBv,Me and Your Mama,Childish Gambino,2,0jR6E4KQGrVLbnG6Fw3pe9,"""Awaken, My Love!""",2016-12-02,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.55,0.451,5,-11.754,1,0.0363,0.00957,0.0228,0.0712,0.247,117.951,379227,low,0.00720621,0.24805000000000002,0.13560299999999997,0.005263500000000001
2RISD4aJrioDB54exm5WWM,Fall in Love,GoldLink,56,5ryBqWw69xLn1nLaPCGOev,Fall in Love,2016-08-26,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.627,0.837,1,-7.162,1,0.36,0.058,0.000567,0.328,0.504,105.105,184571,medium,0.028768000000000002,0.524799,0.08215200000000002,0.036366
2TD9wVSR6dKi7R0arHRFWT,The Sideshow (feat. Ernie Fresh),DJ Shadow,0,2OW3iDsmS98lTqgta5Zv0O,The Mountain Will Fall,2016-06-24,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.82,0.809,7,-8.283,1,0.196,0.0275,0.137,0.308,0.284,101.015,208308,low,0.01969,0.66338,0.05424399999999998,0.022549999999999997
38xhBO2AKrJnjdjVnhJES6,This Christmas,Donny Hathaway,75,2D2sMtTf1Db5bkSRGvWGKB,A Donny Hathaway Collection,1990-04-03,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.634,0.645,5,-9.2,1,0.0376,0.292,0.0,0.246,0.677,93.05,231173,high,0.09431599999999998,0.40893,0.240335,0.185128
5V31p6JbrGE5tfKrxzQNnM,Silent Night,The Temptations,4,4UvvfXA7W1IHzBaUCaRj2k,Christmas Number 1's,2007-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.503,0.332,0,-11.548,1,0.0264,0.558,0.000815,0.387,0.379,131.715,362973,low,0.34651800000000005,0.166996,0.25317199999999995,0.28067400000000003
3qLpCWS4DBUtRG7rKRrwGZ,Happy Holiday,Faith Evans,37,4OlCa1kTyE2DBcU4ZfBQhX,A Faithful Christmas,2005-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.303,0.582,1,-7.612,1,0.0474,0.131,0.0,0.489,0.432,74.814,319147,medium,0.07440800000000002,0.17634599999999997,0.18057600000000001,0.039693
0TTEm8HHxndsd6Jqtn1DDk,Sleigh Ride,Tamar Braxton,42,0RC79iOln9WK1Rcd9z7IXm,Winter Loversland,2013-11-11,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.715,0.65,2,-5.615,1,0.163,0.196,0.0,0.319,0.51,89.949,117520,medium,0.09604,0.46475,0.1785,0.14014
2NuBmpSF7QrpD6s9jlobzg,Christmas Time Again,Ashanti,11,6CU2ylP8zOmZrZL0MOpVHw,Ashanti's Christmas,2003-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.701,0.378,1,-7.693,1,0.0279,0.42,0.0,0.0461,0.321,90.985,244720,low,0.28518,0.264978,0.199662,0.29441999999999996
7o2VkCW64Gs5gTvgYNwipm,Deck the Halls / Silent Night,Whitney Houston,5,6QS6KtLRJjoGNAxtw2PVRJ,One Wish - The Holiday Album,2003-11-18,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.742,0.668,5,-5.449,0,0.129,0.178,2.07e-06,0.107,0.604,92.019,269867,low,0.070488,0.49565600000000004,0.20052799999999998,0.132076
3m4rKJVEYMJh6GpCRLJJYp,Joy To the World,Darlene McCoy,39,6P8tezl5tQp3XaK31aAUNO,Gospel's Best - Christmas,2012-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.579,0.834,7,-5.668,1,0.0561,0.00313,4.25e-05,0.18,0.424,92.059,280840,medium,0.0018028800000000002,0.4828859999999999,0.07038400000000002,0.00181227
2W0cQltLhmrTt1Ild75DuV,Have Yourself a Merry Little Christmas,Luther Vandross,28,5pyHOj2s15KUZBsBUe9OmQ,Merry Christmas - En riktigt God Jul,2012-09-28,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.424,0.382,2,-8.754,1,0.0286,0.542,1.03e-05,0.102,0.164,110.724,304000,low,0.453112,0.161968,0.101352,0.229808
5o9JHeY8e47bXCjSZOnD7b,Winter Wonderland / Don't Worry Be Happy,Pentatonix,14,1cu3soKy8UGJdBS70f33Fq,That's Christmas To Me,2014-10-17,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.53,0.398,6,-8.506,1,0.0523,0.274,0.0,0.0858,0.717,129.592,207853,low,0.07754200000000001,0.21094000000000002,0.43163399999999996,0.14522000000000002
1NurK1Rze21ZiVpXptNEeJ,Give Love On Christmas Day,SWV,20,5pyHOj2s15KUZBsBUe9OmQ,Merry Christmas - En riktigt God Jul,2012-09-28,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.573,0.679,10,-5.123,1,0.0276,0.119,0.0,0.0902,0.497,139.948,229640,low,0.059857,0.389067,0.15953699999999998,0.068187
4IU03NTBDTHjFkJeiOZ8Kh,Do You Hear What I Hear,Gladys Knight & The Pips,20,5pyHOj2s15KUZBsBUe9OmQ,Merry Christmas - En riktigt God Jul,2012-09-28,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.539,0.378,9,-8.291,1,0.033,0.748,0.0,0.0967,0.185,142.005,237147,low,0.6096199999999999,0.203742,0.11506999999999999,0.40317200000000003
2sjPJ6T2qA63OUxBm5dQfS,Merry Christmas All,The Salsoul Orchestra,1,5bWq5cVMMBYMWQuHAa7sGC,Salsoul Christmas Jollies (Deluxe),2013-11-11,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.641,0.56,1,-9.881,1,0.0434,0.11,0.0,0.213,0.662,118.939,197507,low,0.03718,0.35896000000000006,0.29128,0.07051
4myV8ss5IG0PtiIhmx99Bd,Little Drummer Boy (feat. Solange),Destiny's Child,32,6ordCtjHPF9FLdh3GPZNbX,8 Days Of Christmas,2001,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.684,0.599,9,-5.538,1,0.394,0.166,3.77e-05,0.494,0.4,162.981,216067,low,0.09960000000000001,0.409716,0.16040000000000001,0.11354400000000002
4mFjaz2VfCtwIy7wfIn4IH,I'm Dreaming of a Black Christmas,L. Young,25,5t0Nnnk3shSrf1ajLDS4Ff,Black Christmas - EP,2013-12-17,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.737,0.655,1,-8.651,1,0.0462,0.257,0.000273,0.0989,0.64,95.018,219789,low,0.09252,0.482735,0.2208,0.189409
2ZMwTK0c3nOZzvIgmtdHMf,Merry Christmas (feat. D. Scott),Jermaine Hardsoul,28,0fpFUiahCI8jTxt18xDkVi,Merry Christmas (feat. D. Scott),2013-12-12,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.485,0.428,4,-10.169,1,0.0436,0.175,0.0,0.354,0.581,61.671,298804,low,0.073325,0.20758,0.332332,0.08487499999999999
6Q2K4e7Yu09yOqzSZOVmk9,Celebrate,Jean Baylor,24,2Jz59fkG5oJPnn4smKB2HZ,Light Up The World,2011-11-22,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.696,0.828,6,-3.586,1,0.176,0.1,0.0,0.195,0.892,103.02,174000,low,0.010799999999999999,0.5762879999999999,0.15342400000000003,0.0696
00cqd6ZsSkLZqGMlQCR0Zo,Baby It's Cold Outside (feat. Christina Aguilera),CeeLo Green,41,3ssspRe42CXkhPxdc12xcp,CeeLo's Magic Moment,2012-10-29,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.425,0.378,5,-5.819,0,0.0341,0.689,0.0,0.0664,0.405,118.593,243067,medium,0.40995499999999996,0.16065,0.25191,0.29282499999999995
3Nx6iu7XpzWL1QMPRJKzqL,Baby It's Cold Outside,Ella Fitzgerald,9,0MgX1r8D5sEhpC3JPs6pLG,Ella & Friends,1996-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.768,0.0797,10,-13.645,1,0.0563,0.929,0.0,0.125,0.607,113.261,163707,low,0.36509700000000006,0.061209599999999996,0.5586221,0.7134720000000001
7ziHNBvbvVCSLeqdKDLQR4,Someday At Christmas,Stevie Wonder,59,02NYB7JtjRJV7FWsl4Cdar,Someday At Christmas,1967-11-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.383,0.391,5,-10.386,1,0.031,0.722,0.0,0.12,0.213,99.7,170840,medium,0.568214,0.149753,0.129717,0.276526
6U8TcYGLSinKxjtfPcCPrh,"Christmas Ain't Christmas, New Years Ain't New Years Without The One You Love",The O'Jays,0,4VqtV4YAQ04V8QWNb83F09,Have A Merry Chess Christmas,1988-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.528,0.433,3,-12.278,1,0.0385,0.599,0.0,0.457,0.722,129.977,136360,low,0.166522,0.22862400000000002,0.40937399999999996,0.316272
4eCE7kaSrhsyTNkiZw2KKY,Merry Christmas Baby - Remastered 2006,Lou Rawls,38,3rlxuugpyJG4hIWVO91UeC,Merry Christmas Baby,2006-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.609,0.416,10,-9.654,1,0.0581,0.783,2.36e-05,0.374,0.545,98.033,155453,medium,0.356265,0.25334399999999996,0.31828000000000006,0.476847
012mGdSYIBEmERuScm2iOl,Santa Claus Is Coming To Town,The Jackson 5,28,4UvvfXA7W1IHzBaUCaRj2k,Christmas Number 1's,2007-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.691,0.66,5,-8.161,1,0.0354,0.18,0.000266,0.174,0.94,146.78,143507,low,0.01080000000000001,0.45605999999999997,0.31959999999999994,0.12437999999999999
1U1VsioVGJkXUckkgOy7XK,Merry Christmas Baby,B.B. King,2,6InNLg8AAjPLxuKq2iyvld,The Best Of B.B. King - 20th Century Masters - The Christmas Collection,2001,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.538,0.679,2,-4.339,1,0.033,0.65,0.00273,0.124,0.369,117.006,236333,low,0.41015,0.36530200000000007,0.11844899999999998,0.3497
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,90,61ulfFSmmxMhc2wCdmdMkN,Merry Christmas,1994-11-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.335,0.625,7,-7.462,1,0.0386,0.164,0.0,0.0708,0.346,150.277,241107,high,0.107256,0.209375,0.12974999999999998,0.05494
7jER4hFurkqwYmeat3qsh5,Jingle Bells,Ella Fitzgerald,11,15up0e6AFIYZbmErIVPU3p,Ella Wishes You A Swinging Christmas (Expanded Edition),1960,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.688,0.7,7,-6.295,1,0.0757,0.73,0.0,0.727,0.876,119.117,142547,low,0.09052,0.4815999999999999,0.26280000000000003,0.5022399999999999
69lOXkCMEPFSDwuuznGjMy,I Saw Mommy Kissing Santa Claus,The Jackson 5,57,1fIcfIou6wXHMuWB8XBgAk,Ultimate Christmas Collection,2009-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.582,0.818,3,-5.364,1,0.0549,0.133,1.9e-06,0.832,0.708,128.891,182293,medium,0.03883600000000001,0.47607599999999994,0.12885600000000003,0.077406
0s8XHbX2z7vNIbOyqKk5YB,Back Door Santa,Clarence Carter,48,56Fl7uCKwUbcRA1V172BbK,Soul Christmas,1968,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.683,0.473,5,-14.698,0,0.0307,0.368,2.04e-05,0.313,0.966,103.849,129240,medium,0.012512000000000011,0.323059,0.509082,0.251344
2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run - Single Version,Chuck Berry,79,1DILNh7maaYyKxe15V9xLq,Rock 'N' Roll Rarities,1986-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.681,0.715,7,-10.609,0,0.0912,0.812,9.43e-06,0.0777,0.957,152.132,165733,high,0.03491600000000003,0.486915,0.272745,0.5529720000000001
3Ko8zjBg7VtcPTVnd5awJM,The Christmas Song,Nat King Cole,1,3rTqzHoDckUfyUH0BnAzMw,"Rockin Around the Christmas Tree: 30 Essential Golden Oldies Christmas Songs Including White Christmas, Silver Bells, Jingle Bell Rock, Rudolph & More!",2013-11-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.6,0.0658,1,-15.907,1,0.0455,0.989,0.151,0.109,0.187,46.169,191267,low,0.8040569999999999,0.039479999999999994,0.1746954,0.5933999999999999
6fjsIxSPXnOjQleb11AYNU,"What Christmas Means to Me - from ""The Best Man Holiday Original Motion Picture Soundtrack""",Fantasia,49,1oV4pg51THaPN4eJveWxHt,The Best Man Holiday: Original Motion Picture Soundtrack,2013-10-25,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.679,0.759,1,-5.208,1,0.129,0.0348,0.0,0.0663,0.333,87.618,144453,medium,0.0232116,0.5153610000000001,0.080253,0.0236292
7layOOgCgrlfSdBbOWTxzp,Rudolph The Red-Nosed Reindeer,The Temptations,7,109y0mnkGZAYVQNdT0SN3q,A Motown Christmas,1999-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.402,0.557,0,-11.437,1,0.0298,0.0784,0.0,0.305,0.454,94.049,177533,low,0.0428064,0.22391400000000003,0.201122,0.0315168
4I0aqR9G7F6oUPqQXLxSdW,My Favorite Things,The Supremes,10,109y0mnkGZAYVQNdT0SN3q,A Motown Christmas,1999-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.219,0.456,4,-10.916,0,0.0311,0.0751,0.0,0.258,0.309,81.863,167600,low,0.051894100000000006,0.09986400000000001,0.16809600000000002,0.0164469
7nsHQpH5av8kIlhDAc4gmS,I Want To Come Home For Christmas,Marvin Gaye,12,109y0mnkGZAYVQNdT0SN3q,A Motown Christmas,1999-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.451,0.446,6,-10.168,0,0.0321,0.257,4.45e-06,0.103,0.567,89.459,202733,low,0.11128100000000002,0.20114600000000002,0.314118,0.11590700000000001
1ep7czKo3gvwkZ2cyuqwFc,Give Love On Christmas Day,Ledisi,43,7ne0Kc9Ky1QdfNLb3FfOuj,It's Christmas,2008-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.522,0.756,0,-6.429,1,0.157,0.37,0.0,0.0865,0.432,145.938,234560,medium,0.21016,0.39463200000000004,0.105408,0.19314
4DEyCl5t6wuxLZnUBQss8N,Have Yourself A Merry Little Christmas,Ledisi,29,7ne0Kc9Ky1QdfNLb3FfOuj,It's Christmas,2008-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.586,0.594,5,-7.585,1,0.0775,0.591,0.000365,0.137,0.381,149.79,264573,low,0.36582899999999996,0.34808399999999995,0.15468600000000002,0.34632599999999997
7DESENONjlQosUbxToDKOy,What Are You Doing New Year's Eve?,Ledisi,55,7ne0Kc9Ky1QdfNLb3FfOuj,It's Christmas,2008-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.53,0.326,1,-10.147,1,0.0327,0.818,4.02e-06,0.0919,0.229,111.831,186333,medium,0.630678,0.17278000000000002,0.15434599999999998,0.43354
1SiHljxheMagCMXepXoNhG,White Christmas (feat. Clyde McPhatter & Bill Pinckney),The Drifters,28,01lCYPIxn1R8RZlcXzF5Mf,R&B Christmas Volume 1,2004-12-07,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.538,0.186,8,-10.351,1,0.048,0.821,9.23e-06,0.109,0.468,126.82,160333,low,0.436772,0.100068,0.38095200000000007,0.441698
78eVUq3eoVxV0Mq1gIPipN,Jingle Bells,Natalie Cole,25,3i30RjNg6NMfzyfEu1klCn,R&B Christmas Volume 2,2004-12-07,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.529,0.518,5,-8.332,1,0.134,0.534,0.0,0.276,0.776,168.735,214440,low,0.119616,0.27402200000000004,0.374032,0.282486
6gJb9I7KPf0g3evVOhJhAz,Hark! the Herald Angels Sing,Take 6,23,3i30RjNg6NMfzyfEu1klCn,R&B Christmas Volume 2,2004-12-07,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.368,0.0323,3,-23.014,1,0.0341,0.821,0.0,0.142,0.64,87.479,160667,low,0.29556,0.0118864,0.619328,0.30212799999999995
0woQXo3TjjZm4XeKLFeSYW,Winter Wonderland,Lou Rawls,23,6taJmY9SAbr1mdAYxokpEA,Lou Rawls Christmas,2006-06-12,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.635,0.571,0,-8.461,1,0.066,0.665,2.48e-05,0.0854,0.435,142.07,157187,low,0.375725,0.362585,0.18661500000000003,0.422275
36Jr3t7sDLK82NU1aDOZRK,The Christmas Song,Chaka Khan,24,1YkhNOFpFKKA2oGw9NSenB,40 Years: A Charlie Brown Christmas,2005-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.436,0.228,2,-12.5,1,0.0357,0.675,2.99e-05,0.108,0.144,120.858,242227,low,0.5778,0.099408,0.11116799999999999,0.2943
4ETDRicmWHgNvc3PwcRlbi,Merry Christmas Baby,India.Arie,30,2pT4LSGQc8EAcD7WE4lydS,Christmas With Friends,2015-10-16,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.544,0.516,0,-6.363,1,0.0348,0.343,0.0,0.198,0.325,94.87,214587,low,0.23152500000000004,0.280704,0.1573,0.18659200000000004
78AF5NGxtjIczE63O1EL2m,It's The Most Wonderful Time Of The Year,Toni Braxton,2,7oVdSfXMwapXfLeEp4NtQK,A Jazz Café Christmas,2009-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.336,0.339,5,-14.266,1,0.0332,0.883,4.71e-05,0.113,0.207,179.75,255920,low,0.700219,0.11390400000000002,0.136827,0.296688
398PpKV6XRMR7yH3bzMZPP,Santa Claus Is Coming to Town,The Whispers,25,5dGZhYrL2Ybitu4kmsApi4,Happy Holidays to You,1979,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.576,0.561,2,-14.122,1,0.0423,0.122,0.0,0.0531,0.908,149.174,238200,low,0.011223999999999996,0.32313600000000003,0.39861199999999997,0.07027199999999999
34jQlhS7FGfPitCHJRd2fR,Winter Wonderland,Alexander O'Neal,26,5QG1d5wwugOuB5fpFjBhce,My Gift To You,1988-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.551,0.292,0,-15.494,1,0.0383,0.0802,0.0,0.0811,0.582,78.158,196067,low,0.0335236,0.160892,0.412056,0.0441902
46pF1zFimM582ss1PrMy68,Christmas (Baby Please Come Home),Darlene Love,73,2kzkwgOFAtRsDsas5Hi0Qu,A Christmas Gift For You From Phil Spector,1963,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.343,0.76,3,-7.146,1,0.0513,0.392,0.000388,0.0773,0.356,126.322,166453,high,0.252448,0.26068,0.08543999999999999,0.13445600000000002
0m3FlmzEj0TffSexx6rWHh,What Child Is This,Kelly Price,20,5Vt6f0rFqEPxym3Y06hGTd,One Family,2001-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.668,0.525,8,-9.081,1,0.218,0.623,0.000757,0.152,0.586,150.19,332042,low,0.25792200000000004,0.3507,0.27835,0.41616400000000003
7DBIvPoaC3Wv69Qe5II7b3,Sleigh Ride,TLC,45,4fzsNfn7gbyM2CiDF5vigi,A Laface Family Christmas,1993-11-08,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.772,0.766,5,-8.96,0,0.0533,0.0252,0.011,0.2,0.759,96.581,223573,medium,0.0060732,0.591352,0.17760599999999999,0.0194544
4GHG80QW7qKZZTjfMw1QTy,"Merry Christmas, Baby - Remastered",Charles Brown,46,4QvCL6tF7xQAlSrRFohnZp,The Best Of Charles Brown: Driftin' Blues,1992-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.552,0.0858,6,-21.025,1,0.0378,0.968,0.0153,0.109,0.364,110.942,173827,medium,0.615648,0.047361600000000004,0.3327688,0.534336
3avPBX2mPC3crXA4PP3ALw,Gee Whiz Its Christmas,The Holiday Soul,25,3RYtwYioV1wAU37kTI5cAT,A Soulful Christmas,2013-11-02,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.785,0.341,0,-10.32,1,0.0366,0.353,5.41e-06,0.118,0.69,111.874,160933,low,0.10943000000000001,0.267685,0.45471,0.277105
0D7DRqVU5h31xtEUccV4s7,Have Yourself a Merry Little Christmas,Pentatonix,58,082VlX7cBth0o8xqDGclNn,That's Christmas To Me (Deluxe Edition),2015-10-30,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.653,0.415,0,-7.489,1,0.0288,0.147,0.0,0.0759,0.762,91.977,202560,medium,0.034985999999999996,0.270995,0.44577,0.09599099999999999
2a3oa2Z4QhB61uueut9ww9,One Little Christmas Tree,Stevie Wonder,48,1KVi81lvCshX6TViDnh1Po,Best Of/20th Century - Christmas,2004-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.353,0.354,10,-13.448,1,0.0575,0.797,0.0,0.582,0.71,90.563,167413,medium,0.23113000000000003,0.12496199999999999,0.45866,0.281341
2XUwZ5CObNFeMfU4PHkWEB,Santa Claus Go Straight To The Ghetto,James Brown,4,3xNjZvynzpgahWDrfm1XCn,The Complete James Brown Christmas,2010-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.666,0.61,0,-6.101,1,0.0399,0.481,0.0,0.203,0.806,139.085,181053,low,0.09331399999999997,0.40626,0.31434,0.320346
6MPpnJDLk37GEIM0iGGITd,Frosty The Snowman,Ella Fitzgerald,32,3cfRNKKs0by89V5C1uPDm3,Christmas,2015-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.57,0.51,8,-8.148,1,0.057,0.763,0.0,0.285,0.841,76.919,133773,low,0.12131700000000002,0.29069999999999996,0.41208999999999996,0.43490999999999996
41U86awdgg7CKQUA4twR68,Who Took The Merry Out Of Christmas - Single Version,The Staple Singers,42,7tUOJxXojOWdWU2T2ZSge7,The Very Best Of The Staple Singers,2007-01-01,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.599,0.548,8,-9.906,1,0.0608,0.249,0.000933,0.271,0.81,101.641,149880,medium,0.047309999999999984,0.328252,0.36612,0.149151
3G7ginVlwmsKqX8upymtWt,Favorite Time Of Year,India.Arie,51,2pT4LSGQc8EAcD7WE4lydS,Christmas With Friends,2015-10-16,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.513,0.699,1,-6.903,0,0.284,0.287,0.0,0.118,0.306,173.845,185747,medium,0.19917799999999997,0.358587,0.09210600000000001,0.147231
4Ck4Qah5oq4a8hyVROESHj,O Come All Ye Faithful,Kirk Franklin,38,2LEbJTBi1Wi88sb3SWRxg4,Christmas,1996,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.605,0.837,5,-6.631,0,0.0592,0.42,5.36e-06,0.102,0.527,97.191,318400,medium,0.19865999999999998,0.506385,0.08590100000000002,0.2541
3E1DLz9jCFpvtQp9u9kKnH,Man With The Bag,Jessie J,54,12VFW6qpEFjwKbMphXZpQG,Man With The Bag,2015-11-08,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.637,0.707,7,-3.534,1,0.0906,0.596,0.0,0.363,0.72,141.242,161973,medium,0.16688,0.450359,0.21096,0.379652
